sample,patient_id,tissue_site,cell_type_clean,Cell_subtype,n_cells,T_CELL_EXHAUSTION,CYTOTOXICITY,MYELOID_INFLAMMATION,MACROPHAGE_LIKE,EMT_INVASION,HYPOXIA,PROLIFERATION
LUNG_T30,30,primary_tumor,Myeloid cells,Alveolar Mac,644,0.05564763154503106,0.049882472468944096,1.0404278321118012,2.5284109325621116,0.6038383102484473,0.5298935038354037,0.34892003370652175
LUNG_T30,30,primary_tumor,Myeloid cells,CD141+ DCs,16,0.154296151875,0.022615235625,0.321474815,0.2556423975,0.627132438125,0.6386056975,0.103730351875
LUNG_T30,30,primary_tumor,Myeloid cells,CD163+CD14+ DCs,18,0.17411937277777778,0.1755229338888889,0.9435417305555556,1.033257876111111,0.6412534861111111,0.6193613027777778,0.6679189427777777
LUNG_T30,30,primary_tumor,Myeloid cells,CD1c+ DCs,131,0.11794800774045802,0.045331156290076335,1.0058668107633588,0.5890975,0.7322942083969466,0.6303670718320611,0.16158902132824426
LUNG_T30,30,primary_tumor,Myeloid cells,CD207+CD1a+ LCs,10,0.173173427,0.067493276,0.5709714029999999,0.246530885,0.591046159,0.608493161,0.22703474699999998
LUNG_T30,30,primary_tumor,Myeloid cells,Monocytes,47,0.07017243914893617,0.11182154361702129,1.726468686170213,0.3266212874468085,0.4658265689361702,0.42988127446808516,0.08691200510638297
LUNG_T30,30,primary_tumor,Myeloid cells,Pleural Mac,2,0.0,0.14564459,0.29128918,1.4308743499999999,0.665096475,0.0,0.430281655
LUNG_T30,30,primary_tumor,Myeloid cells,Undetermined,17,0.05767990764705882,0.04485021941176471,0.3201808517647059,0.7200413205882353,0.39975583176470586,0.2573298358823529,0.04585920705882353
LUNG_T30,30,primary_tumor,Myeloid cells,mo-Mac,50,0.05767721462,0.03196600902,0.7355007293999999,2.0763217752,0.5167793053999999,0.38287461559999997,0.2203816939
LUNG_T30,30,primary_tumor,Myeloid cells,pDCs,22,0.017803560454545453,0.6615225759090909,0.034637682272727274,0.2215083668181818,0.4195215668181818,0.2563257536363636,0.21762470363636363
LUNG_T30,30,primary_tumor,NK cells,CD8 low T,3,0.0,2.4578423,0.0,0.1775224333333333,0.58386689,0.44286791,0.4976011166666667
LUNG_T30,30,primary_tumor,NK cells,Cytotoxic CD8+ T,5,0.22442242399999998,2.56798714,0.0,0.058310103999999995,0.466274224,0.696718428,0.270500776
LUNG_T30,30,primary_tumor,NK cells,NK,105,0.19301899752380955,2.743480467619048,0.061629159428571424,0.15831137742857143,0.36963728085714287,0.38889565885714283,0.16654298952380953
LUNG_T30,30,primary_tumor,NK cells,Undetermined,1,0.0,2.9796028,0.0,0.3428577,0.41337794,1.0537375,2.3336926
LUNG_T30,30,primary_tumor,T lymphocytes,CD4+ Th,475,0.15467358778947368,0.3517601147368421,0.05509444730526315,0.15708083254736843,0.4635669694736842,0.4532315876,0.17221112821052634
LUNG_T30,30,primary_tumor,T lymphocytes,CD8 low T,47,0.2689683585106383,1.096907903829787,0.013619444468085109,0.20475407021276595,0.4129896793617021,0.34725407170212763,0.20994024914893616
LUNG_T30,30,primary_tumor,T lymphocytes,CD8+/CD4+ Mixed Th,10,0.353621618,0.830620272,0.026076514000000002,0.095338873,0.47449826100000003,0.501940046,0.207525498
LUNG_T30,30,primary_tumor,T lymphocytes,Cytotoxic CD8+ T,30,0.15831441733333335,1.4498398193333333,0.12677276099999998,0.155367623,0.40503321233333334,0.37597916866666664,0.17854269766666667
LUNG_T30,30,primary_tumor,T lymphocytes,Exhausted CD8+ T,35,0.2845351134285714,1.2394232571428572,0.07104492028571428,0.18295464628571428,0.4449633342857143,0.44889955257142855,0.24213608085714283
LUNG_T30,30,primary_tumor,T lymphocytes,Exhausted Tfh,3,0.5184858333333334,0.4014252,0.08762613333333334,0.3439051,0.4573250066666666,0.6167685933333333,0.4737141833333333
LUNG_T30,30,primary_tumor,T lymphocytes,NK,40,0.2312859945,1.54732491325,0.031320645,0.14646211675,0.45684135900000006,0.507463171,0.1588871305
LUNG_T30,30,primary_tumor,T lymphocytes,Naive CD4+ T,19,0.08252553684210527,0.09773785315789474,0.06429358631578948,0.13954893684210526,0.3340298042105263,0.37578449315789475,0.13271385263157895
LUNG_T30,30,primary_tumor,T lymphocytes,Naive CD8+ T,1,0.31105378,1.454711,0.0,0.31105378,0.0,0.0,0.0
LUNG_T30,30,primary_tumor,T lymphocytes,Treg,114,0.5585132392105263,0.054245439649122804,0.05502844464912281,0.1786166890350877,0.337189549122807,0.43031678438596493,0.21705397728070175
LUNG_T30,30,primary_tumor,T lymphocytes,Undetermined,14,0.37633941571428575,0.5123937864285714,0.022545806428571426,0.19872373214285716,0.5440985585714285,0.7617280928571429,1.715195842857143
LUNG_T31,31,primary_tumor,B lymphocytes,Follicular B cells,28,0.030347672142857142,0.06857401285714286,0.06496001785714287,0.07329002321428571,0.19866421714285715,0.27980640357142855,0.06903474714285715
LUNG_T31,31,primary_tumor,B lymphocytes,GC B cells in the DZ,2,0.0,0.0,0.0,0.1124234,0.39702411000000004,0.9642047,0.620409025
LUNG_T31,31,primary_tumor,B lymphocytes,MALT B cells,244,0.029767517200819674,0.09208971861065574,0.041763809311475414,0.08394648249180328,0.2105353798647541,0.16059625938524588,0.03527500760245902
LUNG_T31,31,primary_tumor,B lymphocytes,Plasma cells,142,0.019217416267605633,0.05786087094366197,0.0408343514084507,0.10179054316901409,0.07366844983098592,0.09437078767605633,0.015988421788732395
LUNG_T31,31,primary_tumor,B lymphocytes,Undetermined,3,0.09524662333333334,0.42145106666666665,0.15953835,0.25505519,0.42986268,0.4672469166666667,0.5094160233333334
LUNG_T31,31,primary_tumor,Endothelial cells,EPCs,1,0.16554825,1.2355145,0.0,0.3310965,0.88091075,0.8093007,0.3310965
LUNG_T31,31,primary_tumor,Endothelial cells,Lymphatic ECs,42,0.014022869285714284,0.09002524052380953,0.043689693452380954,0.2803512769047619,0.7109904445238096,0.5023747788095237,0.4423286442857143
LUNG_T31,31,primary_tumor,Endothelial cells,Stalk-like ECs,6,0.0,0.0,0.083343125,0.18479095999999998,0.74987513,0.4846425033333333,0.3202065533333333
LUNG_T31,31,primary_tumor,Endothelial cells,Tip-like ECs,5,0.058189848,0.072533234,0.030805411999999997,0.199143766,0.7404071919999999,0.294448252,0.072533234
LUNG_T31,31,primary_tumor,Endothelial cells,Tumor ECs,80,0.002574922875,0.0759709502625,0.0825522765,0.12387976755,0.676329151875,0.4745986315,0.23948325107500001
LUNG_T31,31,primary_tumor,Epithelial cells,tS1,45,0.008457830444444444,0.047409979911111115,0.18778248933333333,0.09196846242222223,0.15767294066666665,0.604843838,0.1249276908888889
LUNG_T31,31,primary_tumor,Epithelial cells,tS2,136,0.008445097830882353,0.06255518059558823,0.23389658981617648,0.1306954301764706,0.19480239504411764,1.0166817140441176,0.2162922042867647
LUNG_T31,31,primary_tumor,Epithelial cells,tS3,1,0.0,0.05288584,0.30862984,0.05288584,0.20726609,1.2210003,0.24634592
LUNG_T31,31,primary_tumor,Fibroblasts,COL13A1+ matrix FBs,27,0.008066421481481482,0.027757009111111113,0.03337072037037037,0.35096871,1.0893543885185184,0.5088316900000001,0.17586062003703706
LUNG_T31,31,primary_tumor,Fibroblasts,COL14A1+ matrix FBs,361,0.013431060709141275,0.04840817033240997,0.047953739506925205,0.360138095432133,1.29580756933518,0.5470245004155124,0.11562792084210526
LUNG_T31,31,primary_tumor,Fibroblasts,EPCs,1,0.0,0.23091166,0.0,0.32416132,1.0142581,0.87923425,0.23091166
LUNG_T31,31,primary_tumor,Fibroblasts,Mesothelial cells,7,0.01899875014285714,0.057457117999999995,0.21531034657142856,0.030077381142857147,0.9179494428571429,0.7724627471428571,0.12393688571428571
LUNG_T31,31,primary_tumor,Fibroblasts,Myofibroblasts,10,0.0,0.070820116,0.059884503,0.30978705149999997,1.34949085,0.56768138,0.1531498176
LUNG_T31,31,primary_tumor,Fibroblasts,Pericytes,7,0.019446134285714286,0.049359478571428576,0.029413352857142857,0.4640221328571429,1.1560482471428573,0.66729543,0.3809361371428572
LUNG_T31,31,primary_tumor,Fibroblasts,Smooth muscle cells,34,0.010513269705882353,0.024526522941176472,0.053049925294117645,0.3401171661764706,0.7819015885294118,0.5240839497058823,0.12605022970588234
LUNG_T31,31,primary_tumor,Fibroblasts,Undetermined,37,0.04596951837837838,0.16522339216216214,0.039666246756756764,0.2770808113513514,0.7550159510810811,0.3511770137837838,0.12240405335135134
LUNG_T31,31,primary_tumor,MAST cells,MAST,117,0.07697407384615385,0.07807716931623931,0.08736871068376069,0.12731918675213674,0.6760725083760684,0.3196500636752137,0.2757985173504273
LUNG_T31,31,primary_tumor,Myeloid cells,Activated DCs,8,0.16855728625,0.19649386000000002,0.06464597125,0.16256750125,0.58480956625,0.62421196125,0.0766132675
LUNG_T31,31,primary_tumor,Myeloid cells,Alveolar Mac,16,0.052606652749999996,0.055610506125,1.235324010625,2.6807985875,0.73567575125,0.6223341425,0.422438563875
LUNG_T31,31,primary_tumor,Myeloid cells,CD141+ DCs,11,0.16008319363636364,0.01157720909090909,0.2074787809090909,0.10177698272727272,0.6729239845454545,0.58458893,0.14557746545454545
LUNG_T31,31,primary_tumor,Myeloid cells,CD163+CD14+ DCs,17,0.18027535588235294,0.18377251117647056,1.1960465335294117,0.8240565211764705,0.7434957352941176,0.6017270211764706,0.34925103
LUNG_T31,31,primary_tumor,Myeloid cells,CD1c+ DCs,50,0.15911645419999998,0.1182776416,0.6650609725200001,0.500172649,0.6955469718,0.6166552296,0.10034983992
LUNG_T31,31,primary_tumor,Myeloid cells,Monocytes,32,0.0819064646875,0.1190647409375,2.1347284071875,0.34094911031249997,0.540893475,0.5647103440625,0.0968000184375
LUNG_T31,31,primary_tumor,Myeloid cells,Pleural Mac,2,0.0,0.0,1.35517799,0.929253685,0.438763215,0.344977315,0.14268615
LUNG_T31,31,primary_tumor,Myeloid cells,Undetermined,54,0.061152695851851846,0.06388808222222223,0.43399081037037035,1.5519501431481482,0.47928029222222224,0.3994140524074074,0.11610469953703705
LUNG_T31,31,primary_tumor,Myeloid cells,mo-Mac,213,0.09459494628169014,0.06090601950234742,1.0090476738967136,2.361903201126761,0.6251408607042254,0.49051768840375587,0.1469861192910798
LUNG_T31,31,primary_tumor,Myeloid cells,pDCs,10,0.039607298,0.71560581,0.0,0.038347606,0.294757771,0.360115737,0.257431311
LUNG_T31,31,primary_tumor,NK cells,NK,95,0.22723552431578947,2.934068034736842,0.048036402000000006,0.08488654410526315,0.3401330601052631,0.5358352083157895,0.19821216357894736
LUNG_T31,31,primary_tumor,NK cells,Undetermined,1,0.0,3.3645773,0.0,0.0,0.50713885,1.0261608,1.249298
LUNG_T31,31,primary_tumor,T lymphocytes,CD4+ Th,181,0.13417902243093924,0.5806156272928177,0.04578529364640884,0.09085649900552487,0.3924107709944752,0.4960952510497238,0.18596689099447514
LUNG_T31,31,primary_tumor,T lymphocytes,CD8 low T,40,0.19652822,1.260506532,0.014582333250000001,0.08246167374999999,0.23772929325,0.46061680374999997,0.19668481325
LUNG_T31,31,primary_tumor,T lymphocytes,CD8+/CD4+ Mixed Th,1607,0.23567224438083387,0.885010599807094,0.046917451698817676,0.08425992556316118,0.41188729195395146,0.5718570718668325,0.24967068273802115
LUNG_T31,31,primary_tumor,T lymphocytes,Cytotoxic CD8+ T,24,0.23577560291666666,1.9606608320833334,0.04758217625,0.04319789500000001,0.3276800933333333,0.5826500816666667,0.20949565583333332
LUNG_T31,31,primary_tumor,T lymphocytes,Exhausted CD8+ T,70,0.44176312271428575,1.6738792034285714,0.02885535114285714,0.09290890428571429,0.35782373100000003,0.5525928865714286,0.25765862842857146
LUNG_T31,31,primary_tumor,T lymphocytes,Exhausted Tfh,8,0.65339383,0.537274705,0.10255685249999999,0.03631357875,0.3418105075,0.5060264625,0.35362184875
LUNG_T31,31,primary_tumor,T lymphocytes,NK,114,0.18236183377192983,2.226134747368421,0.03289187710526316,0.07207427236842105,0.4173595324561404,0.6084986266666668,0.2395041786842105
LUNG_T31,31,primary_tumor,T lymphocytes,Naive CD4+ T,29,0.0600373375862069,0.26038525586206895,0.08787576862068966,0.11419307,0.21036130379310344,0.27524449862068967,0.16386806965517242
LUNG_T31,31,primary_tumor,T lymphocytes,Naive CD8+ T,8,0.0447278,1.12890055,0.0413270875,0.0933778,0.2502461475,0.21905509750000002,0.174473855
LUNG_T31,31,primary_tumor,T lymphocytes,Treg,129,0.522209872248062,0.19004218108527132,0.03672785542635659,0.08732275906976744,0.25408460085271317,0.509388781627907,0.2154295149612403
LUNG_T31,31,primary_tumor,T lymphocytes,Undetermined,39,0.2593946828205128,1.1898888602564104,0.026386190256410258,0.1055309504102564,0.4914206323076923,0.6605963656410256,1.5004646161538462
LUNG_T34,34,primary_tumor,B lymphocytes,Follicular B cells,21,0.012265400000000001,0.015895754285714287,0.09302140238095238,0.037438928571428574,0.1502255819047619,0.2585243352380952,0.08848878904761905
LUNG_T34,34,primary_tumor,B lymphocytes,MALT B cells,15,0.0,0.03633801433333333,0.038514441,0.028291543600000003,0.19443420533333333,0.17647245026666666,0.0
LUNG_T34,34,primary_tumor,B lymphocytes,Plasma cells,1,0.0,0.17444128,0.0,0.0,0.22096404,0.0,0.0
LUNG_T34,34,primary_tumor,Endothelial cells,Lymphatic ECs,3,0.0,0.05565693,0.16484671,0.06969730666666667,0.7145369533333333,0.46428982,0.2991334666666667
LUNG_T34,34,primary_tumor,Endothelial cells,Stalk-like ECs,6,0.030741023333333336,0.030741023333333336,0.13389099666666668,0.06148204666666667,0.6244629966666667,0.592404625,0.06854256
LUNG_T34,34,primary_tumor,Endothelial cells,Tip-like ECs,2,0.0,0.0,0.13419989,0.0,0.58144969,0.13419989,0.1484173
LUNG_T34,34,primary_tumor,Endothelial cells,Tumor ECs,8,0.0,0.0,0.05662531375,0.04146406125,0.75123222125,0.5133118325,0.17022638125
LUNG_T34,34,primary_tumor,Epithelial cells,tS1,1893,0.02782376822239831,0.06074314084680401,0.14854977601479133,0.04385994479080824,0.13819081796196514,0.6907167196302165,0.08804800489117803
LUNG_T34,34,primary_tumor,Epithelial cells,tS2,481,0.028872635062370065,0.07611346852182953,0.25080475455301454,0.0687614752037422,0.15823970694594597,0.9211250848648649,0.19223816274012473
LUNG_T34,34,primary_tumor,Fibroblasts,COL13A1+ matrix FBs,11,0.02184024818181818,0.015582004545454546,0.043018265,0.20135554636363634,1.02550177,0.35836851000000003,0.06822770545454546
LUNG_T34,34,primary_tumor,Fibroblasts,COL14A1+ matrix FBs,3,0.0,0.0,0.0,0.2651019766666666,0.9597252066666666,0.6320648466666666,0.07263061
LUNG_T34,34,primary_tumor,Fibroblasts,Myofibroblasts,4,0.0,0.0,0.079580545,0.3734971675,1.3561082,0.49102602,0.0892285625
LUNG_T34,34,primary_tumor,Fibroblasts,Pericytes,4,0.0,0.04400899,0.035080195,0.31333265,0.826489255,0.448215655,0.1529489
LUNG_T34,34,primary_tumor,Fibroblasts,Smooth muscle cells,3,0.0,0.0,0.036490808,0.0,0.5463492266666666,0.2953724066666667,0.36613792333333334
LUNG_T34,34,primary_tumor,Fibroblasts,Undetermined,1,0.0,0.0,0.38445592,0.0,0.32953364,0.38445592,0.0
LUNG_T34,34,primary_tumor,MAST cells,MAST,39,0.05774233384615384,0.023572534615384614,0.021632276923076923,0.2051293707692308,0.6126167046153846,0.43648298897435894,0.24986648589743593
LUNG_T34,34,primary_tumor,Myeloid cells,Activated DCs,3,0.0,0.0,0.05147512333333334,0.2328016066666667,0.47540061666666666,0.3944127,0.11804401999999999
LUNG_T34,34,primary_tumor,Myeloid cells,Alveolar Mac,92,0.06318663883695652,0.017857206510869562,1.1230773604565218,2.178694952826087,0.6937997106521739,0.5238720866304348,0.2733135020543478
LUNG_T34,34,primary_tumor,Myeloid cells,CD141+ DCs,1,0.13258043,0.0,0.0,0.0,0.6024777,0.5821747,0.0
LUNG_T34,34,primary_tumor,Myeloid cells,CD163+CD14+ DCs,38,0.08813198605263158,0.024172277368421053,1.395388767631579,1.4317543892105264,0.5621946639473684,0.7436255031578947,0.15704063236842106
LUNG_T34,34,primary_tumor,Myeloid cells,CD1c+ DCs,14,0.08834141071428571,0.05085151714285714,0.6774171678571428,0.48243175428571433,0.6032292571428571,0.5462219700000001,0.132093795
LUNG_T34,34,primary_tumor,Myeloid cells,CD207+CD1a+ LCs,20,0.14945075000000002,0.03160481725,0.1798045195,0.341671885,0.4906887955,0.5864957055,0.18457805975000002
LUNG_T34,34,primary_tumor,Myeloid cells,Monocytes,16,0.01759932375,0.0,2.2610201125,0.26711887375,0.640619790625,0.49553878625000003,0.154795403125
LUNG_T34,34,primary_tumor,Myeloid cells,Pleural Mac,1,0.0,0.1591535,0.3334417,0.0,0.4847973,0.9316588,0.1591535
LUNG_T34,34,primary_tumor,Myeloid cells,Undetermined,12,0.06754099333333334,0.0,0.16701393416666666,0.7684994566666666,0.41023287,0.5018412633333333,0.17137167916666665
LUNG_T34,34,primary_tumor,Myeloid cells,mo-Mac,106,0.10061686717924528,0.025436421650943394,1.1679461763207546,1.9600900028301886,0.568001168773585,0.609111517264151,0.222289520754717
LUNG_T34,34,primary_tumor,Myeloid cells,pDCs,1,0.0,0.8797853,0.20577818,0.0,0.44752452,0.29510298,0.29510298
LUNG_T34,34,primary_tumor,NK cells,CD8 low T,1,0.3384219,2.164059,0.0,0.0,0.6694749,0.0,0.0
LUNG_T34,34,primary_tumor,NK cells,Cytotoxic CD8+ T,1,0.0,2.4942188,0.0,0.0,0.0,0.0,0.0
LUNG_T34,34,primary_tumor,NK cells,NK,42,0.06875896000000001,2.6326374595238096,0.11556377714285715,0.024640290476190478,0.24644136047619047,0.353695375,0.12667551095238094
LUNG_T34,34,primary_tumor,T lymphocytes,CD4+ Th,119,0.15557271521008403,0.5671320651260504,0.045517774201680676,0.06402770411764706,0.45191090226890757,0.43007884109243694,0.12298373529411764
LUNG_T34,34,primary_tumor,T lymphocytes,CD8 low T,13,0.24039181384615382,1.35392788,0.0,0.05025235000000001,0.3472535646153846,0.3914977546153846,0.1685222030769231
LUNG_T34,34,primary_tumor,T lymphocytes,Cytotoxic CD8+ T,7,0.08859036285714285,1.4611257785714287,0.04338025714285714,0.08719005428571427,0.3857986928571429,0.5808382857142858,0.2890999342857143
LUNG_T34,34,primary_tumor,T lymphocytes,Exhausted CD8+ T,15,0.17670493,1.4044710933333335,0.045264790666666666,0.04343784866666667,0.4407539446666667,0.5409466786666667,0.164314528
LUNG_T34,34,primary_tumor,T lymphocytes,Exhausted Tfh,4,0.5984482625,0.31200628750000003,0.07692816,0.07692816,0.2716969225,0.5111337625,0.24810873
LUNG_T34,34,primary_tumor,T lymphocytes,NK,5,0.22621603,1.58391768,0.0,0.0,0.299605372,0.48385894,0.18376740200000002
LUNG_T34,34,primary_tumor,T lymphocytes,Naive CD8+ T,1,0.0,0.4893411,0.0,0.0,0.0,0.76487136,0.0
LUNG_T34,34,primary_tumor,T lymphocytes,Treg,22,0.5082108436363636,0.04996367681818182,0.055276055,0.06607725181818182,0.3109427418181818,0.5607448086363637,0.10325472272727274
NS_02,2,non_smoker_lung,B lymphocytes,Follicular B cells,137,0.006612309854014599,0.02957963124087591,0.36083249788321164,0.29093871583941605,0.18077785325547444,0.17847342656934306,0.07371703562043795
NS_02,2,non_smoker_lung,B lymphocytes,GC B cells in the DZ,1,0.0,0.21370108,0.3407414,0.3407414,0.11464518,0.13375272,1.1121831
NS_02,2,non_smoker_lung,B lymphocytes,GrB-secreting B cells,1,0.0,0.6323324,0.523588,0.5654167,0.503704,0.44630483,0.32531074
NS_02,2,non_smoker_lung,B lymphocytes,MALT B cells,2,0.031603098,0.022892287,0.2892331,0.4008715,0.39597938499999996,0.80233003,0.8134644
NS_02,2,non_smoker_lung,B lymphocytes,Plasma cells,1,0.0,0.3030651,0.6169725,0.97963184,0.11802753,0.08268315,0.0
NS_02,2,non_smoker_lung,Epithelial cells,Malignant cells,181,0.00934026453038674,0.06468391953038674,1.2952320382320441,0.40705686254143647,0.3506425304972376,0.898649832320442,0.08600552115469613
NS_02,2,non_smoker_lung,Fibroblasts,FB-like cells,1,0.06069167,0.12138334,0.523624,0.8290008,1.6000272,0.49641135,0.0
NS_02,2,non_smoker_lung,Fibroblasts,Pericytes,1,0.0,0.5627523,0.0,0.34796646,1.6743416,0.5627523,0.0
NS_02,2,non_smoker_lung,Fibroblasts,Undetermined,1,0.0,0.0,0.21050596,0.0,0.8036575,1.2988805,0.0
NS_02,2,non_smoker_lung,MAST cells,MAST,56,0.09687529803571428,0.04791269571428571,0.3270199569642857,0.2937777208928572,0.52831481125,0.35629896375000003,0.24741515928571428
NS_02,2,non_smoker_lung,Myeloid cells,Alveolar Mac,1,0.0,0.1402832,2.9963653,0.49592504,0.39176378,0.7028086,0.1402832
NS_02,2,non_smoker_lung,Myeloid cells,CD141+ DCs,1,0.18410058,0.0,0.5153792,0.38761374,0.5610662,0.55841774,0.0
NS_02,2,non_smoker_lung,Myeloid cells,CD163+CD14+ DCs,77,0.10217322923376623,0.13550295184415584,1.518042421948052,0.9226063681818183,0.5873102858441559,0.6599380989610389,0.1687602837012987
NS_02,2,non_smoker_lung,Myeloid cells,CD1c+ DCs,7,0.09523250785714286,0.15976318285714286,0.5142492585714286,0.40319135714285714,0.5009724128571429,0.45516943428571427,0.3020691807142857
NS_02,2,non_smoker_lung,Myeloid cells,Monocytes,89,0.0554910648764045,0.06531954247191012,3.1121465853932584,0.4763858328089888,0.6676432085393258,0.5460836503370787,0.1442256673483146
NS_02,2,non_smoker_lung,Myeloid cells,Pleural Mac,15,0.053203392,0.10238352666666665,1.5163809333333333,1.4059438786666667,0.45749664333333334,0.44887889066666664,0.13709567666666667
NS_02,2,non_smoker_lung,Myeloid cells,Undetermined,47,0.10403200734042553,0.05230001212765958,0.811077429574468,1.6660017097872342,0.4138269091489362,0.6053876838297872,0.17484174159574467
NS_02,2,non_smoker_lung,Myeloid cells,mo-Mac,625,0.117125746032,0.12416104057279999,1.433298108224,2.0890227772576,0.6287102962496001,0.8053268164,0.21410856016319998
NS_02,2,non_smoker_lung,Myeloid cells,pDCs,1,0.0,0.6439749,0.23339014,0.0,0.4617596,0.18466096,0.2328018
NS_02,2,non_smoker_lung,NK cells,CD4+ Th,1,0.23050056,2.4867883,0.46100113,0.6136063,0.1975719,0.32369137,0.0
NS_02,2,non_smoker_lung,NK cells,CD8 low T,9,0.2548697888888889,2.050205188888889,0.3063739755555555,0.10541480555555556,0.28313949222222223,0.3515578888888889,0.09673037333333333
NS_02,2,non_smoker_lung,NK cells,Cytotoxic CD8+ T,2,0.11427165,2.16209785,0.38213805,0.11427165,0.23571208,0.3807527,0.11427165
NS_02,2,non_smoker_lung,NK cells,NK,179,0.1503663548603352,2.5615938312849162,0.3497801569273743,0.2829191332960894,0.30406094195530725,0.4044823222905028,0.1699104689944134
NS_02,2,non_smoker_lung,T lymphocytes,CD4+ Th,147,0.09691093231292516,0.5024532195238095,0.3554354393197279,0.2829017706802721,0.41447683850340133,0.5078516882312926,0.15450456081632655
NS_02,2,non_smoker_lung,T lymphocytes,CD8 low T,25,0.1618983156,0.8810112784,0.41227563240000004,0.3410949356,0.3419968356,0.36624805879999994,0.17263868200000002
NS_02,2,non_smoker_lung,T lymphocytes,Cytotoxic CD8+ T,10,0.18558778199999998,1.2573518529999999,0.47686558300000004,0.099018975,0.31036732300000003,0.41800554300000003,0.12057487299999999
NS_02,2,non_smoker_lung,T lymphocytes,Exhausted CD8+ T,29,0.20960598310344827,1.5150667689655173,0.37984079068965515,0.3065755237931035,0.33890522172413795,0.4845600244827586,0.2847799355172414
NS_02,2,non_smoker_lung,T lymphocytes,NK,2,0.27825083500000003,2.1814333,0.27825083500000003,0.45230586,0.42210789000000004,0.6301191500000001,0.416134605
NS_02,2,non_smoker_lung,T lymphocytes,Naive CD4+ T,58,0.048836575862068965,0.16488699275862068,0.36937441,0.23696006913793102,0.333415055,0.3391093853448276,0.1862160625862069
NS_02,2,non_smoker_lung,T lymphocytes,Naive CD8+ T,8,0.1484434175,0.982829605,0.0784466425,0.23133325125,0.33380598625,0.33796559375,0.38092032875000004
NS_02,2,non_smoker_lung,T lymphocytes,Treg,104,0.3758470647115385,0.23449086990384613,0.3778693400961538,0.30648232875,0.34447691038461536,0.6315921520192307,0.18116670557692308
NS_02,2,non_smoker_lung,T lymphocytes,Undetermined,1,0.1318072,2.0558422,0.33628416,0.4360725,0.54091394,0.69904536,1.877264
NS_03,3,non_smoker_lung,B lymphocytes,Follicular B cells,13,0.013102470769230769,0.0,0.05358781923076923,0.0,0.16818998307692307,0.34117360846153844,0.10471599384615385
NS_03,3,non_smoker_lung,B lymphocytes,GrB-secreting B cells,2,0.0,0.57389042,0.0,0.0,0.471397835,0.384896565,0.08179658
NS_03,3,non_smoker_lung,B lymphocytes,Plasma cells,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NS_03,3,non_smoker_lung,Epithelial cells,Malignant cells,2713,0.0013409743999262809,0.005462012262808699,0.22514376094323627,0.009894881124953925,0.3194380195005529,1.190083272786583,0.27809192646258757
NS_03,3,non_smoker_lung,Fibroblasts,Lymphatic ECs,1,0.0,0.0,0.0,0.0,0.5750853,0.6085107,0.0
NS_03,3,non_smoker_lung,Fibroblasts,Myofibroblasts,2,0.0,0.0,0.0,0.0,1.5334689,0.38386169000000003,0.0
NS_03,3,non_smoker_lung,Fibroblasts,Tumor ECs,6,0.0,0.022072684999999998,0.047779561666666664,0.0,0.7513605133333333,0.5623206166666667,0.31459507999999997
NS_03,3,non_smoker_lung,Myeloid cells,Activated DCs,1,0.28759554,0.0,0.0,0.0,0.62537605,0.19938408,0.0
NS_03,3,non_smoker_lung,Myeloid cells,Alveolar Mac,1,0.0842494,0.0,0.96863335,1.075468,0.8837902,0.9645357,0.0842494
NS_03,3,non_smoker_lung,Myeloid cells,CD163+CD14+ DCs,3,0.044589899999999995,0.0,1.52381108,0.48520337999999996,0.8060004,0.8093413233333333,0.044589899999999995
NS_03,3,non_smoker_lung,Myeloid cells,CD1c+ DCs,1,0.0,0.17366557,1.5993109,0.0,0.7609145,0.6873656,0.0
NS_03,3,non_smoker_lung,Myeloid cells,Monocytes,55,0.029014609454545454,0.026177632545454545,2.4406170810909087,0.09806405054545454,0.6699000234545454,0.45211167890909093,0.15630035090909092
NS_03,3,non_smoker_lung,Myeloid cells,Pleural Mac,3,0.09897338333333333,0.0,1.6371088,0.33448873333333334,0.6028973333333333,0.6948584000000001,0.17224088333333334
NS_03,3,non_smoker_lung,Myeloid cells,Undetermined,7,0.042018502857142856,0.0,0.3153550328571429,1.3413778271428571,0.38918732857142857,0.5400834071428572,0.055693257142857146
NS_03,3,non_smoker_lung,Myeloid cells,mo-Mac,28,0.13266298585714284,0.019134908928571427,1.1194286007142857,1.5748088785714285,0.7748611646428571,1.306873325357143,0.10897483192857142
NS_03,3,non_smoker_lung,NK cells,CD8 low T,1,0.0,2.4772444,0.0,0.0,0.24973239,0.8455942,0.29135445
NS_03,3,non_smoker_lung,NK cells,Cytotoxic CD8+ T,3,0.18991097,2.0290591,0.0,0.0,0.0849666,0.38070537666666665,0.0
NS_03,3,non_smoker_lung,NK cells,NK,20,0.148174311,2.9267438550000002,0.09323984599999999,0.0,0.33333258250000003,0.49472866699999996,0.1363593145
NS_03,3,non_smoker_lung,T lymphocytes,CD4+ Th,9,0.03230036333333333,0.5498035922222222,0.050462507777777776,0.0,0.44636107666666663,0.5929932488888889,0.1410913066666667
NS_03,3,non_smoker_lung,T lymphocytes,Cytotoxic CD8+ T,2,0.0,1.28980825,0.142779275,0.0,0.44661236000000004,0.710923615,0.28555855
